Price,District,City,Town,Type,EnergyCertificate,Floor,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,EnergyEfficiencyLevel,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,LivingArea,LotSize,NumberOfBathrooms
167500.0,15.0,218.0,106.0,0.0,6.0,2.0,0.0,0.0,2015.0,64.0,93.6,11.0,2.0,0.0,2.0,2.0,1.4,0.0,64.0,1677.6,1.0
119000.0,15.0,23.0,2232.0,0.0,9.0,14.0,0.0,0.0,1976.0,53.0,177.8,11.0,2.0,0.0,2.0,1.0,2.6,0.2,53.0,1218.4,1.0
130000.0,15.0,23.0,756.0,0.0,5.0,2.0,0.0,0.0,1988.0,43.0,78.0,11.0,2.0,0.0,2.0,1.0,1.0,0.4,43.0,8329.0,1.0
285000.0,15.0,118.0,708.0,19.0,3.0,14.0,0.0,0.0,1989.0,147.0,113.6,11.0,2.0,0.0,2.0,2.8,2.4,0.2,100.8,664.4,1.0
330000.0,15.0,59.0,485.0,0.0,4.0,0.0,0.0,0.0,1982.0,89.0,122.2,11.0,2.0,0.0,2.0,2.0,1.2,0.0,79.0,2177.2,1.0
210000.0,15.0,155.0,303.0,0.0,5.0,3.0,0.0,0.0,1994.0,80.0,100.0,11.0,2.0,0.0,2.0,2.0,0.6,0.0,80.0,4006.0,1.0
430000.0,15.0,110.0,344.0,0.0,5.0,3.0,0.0,0.0,1968.0,94.0,98.0,11.0,2.0,1.0,2.0,3.0,3.0,0.4,75.0,2019.2,2.0
210000.0,15.0,110.0,1937.0,0.0,5.0,14.0,0.0,0.0,1937.0,22.0,99.4,11.0,2.0,0.0,2.0,1.0,2.0,0.2,22.0,878.4,1.0
590000.0,15.0,155.0,491.0,0.0,9.0,4.0,2.0,1.0,1964.8,600000.0,210.8,11.0,2.0,1.0,2.0,2.0,1.2,0.0,129.0,26025.2,2.0
695000.0,15.0,155.0,491.0,0.0,9.0,2.0,2.0,1.0,1992.0,600000.0,172.0,11.0,2.0,1.0,2.0,3.0,1.2,0.0,150.0,4996.6,3.0
235000.0,15.0,110.0,1094.0,0.0,4.0,2.0,0.0,0.0,1986.0,73.0,110.8,11.0,2.0,1.0,2.0,3.0,2.6,0.2,73.0,392.2,1.0
695000.0,15.0,59.0,528.0,0.0,6.0,2.0,1.0,1.0,1986.0,120.0,120.0,11.0,2.0,0.0,2.0,3.0,2.6,0.4,100.0,122188.8,2.0
980000.0,15.0,23.0,1145.0,10.0,9.0,19.0,0.0,0.0,1994.4,1309.0,855.8,11.0,2.0,0.0,2.0,3.6,3.6,0.0,689.2,5113.0,0.0
279000.0,15.0,118.0,1074.0,0.0,5.0,14.0,1.0,1.0,2002.0,6340.0,3983.4,11.0,2.0,0.0,2.0,2.0,1.6,0.0,89.0,5761.6,2.0
700000.0,15.0,110.0,73.0,13.0,2.0,14.0,2.0,1.0,1988.8,253.0,293.0,11.0,2.0,0.0,2.0,3.4,3.2,0.8,253.0,661.2,2.0
810000.0,15.0,110.0,1843.0,0.0,5.0,6.0,2.0,1.0,1992.0,0.0,209.0,11.0,2.0,1.0,2.0,4.0,3.4,1.0,209.0,3700.4,2.0
800000.0,15.0,59.0,485.0,0.0,4.0,2.0,0.0,0.0,1978.0,110.0,120.0,11.0,2.0,1.0,2.0,3.0,3.0,0.6,100.0,1942.2,2.0
239000.0,15.0,246.0,1485.0,0.0,4.0,4.0,1.0,1.0,2002.0,100.0,112.0,11.0,2.0,1.0,2.0,2.0,2.2,0.0,100.0,295.4,1.0
680000.0,15.0,155.0,491.0,0.0,9.0,2.0,2.0,1.0,1992.0,600000.0,167.0,11.0,2.0,1.0,2.0,3.0,1.2,0.0,150.0,145833.0,3.0
950000.0,15.0,155.0,1276.0,7.0,4.0,19.0,1.0,1.0,2005.0,182.0,220.6,11.0,2.0,0.0,2.0,3.0,4.2,0.4,222.0,4243.8,4.0
55000.0,15.0,218.0,1584.0,10.0,9.0,19.0,0.0,0.0,1982.2,414.0,171.0,11.0,2.0,0.0,2.0,3.2,1.8,0.0,290.8,684.8,0.0
680000.0,15.0,155.0,491.0,0.0,9.0,1.0,2.0,1.0,1992.0,600000.0,172.0,11.0,2.0,1.0,2.0,3.0,1.2,0.0,150.0,145833.0,3.0
340000.0,15.0,155.0,491.0,0.0,9.0,14.0,1.0,1.0,1971.8,600000.0,75.0,11.0,2.0,1.0,2.0,1.0,0.4,0.0,75.0,7390.0,1.0
365000.0,15.0,219.0,1799.0,7.0,5.0,19.0,3.0,1.0,1998.0,840.0,484.0,11.0,2.0,0.0,2.0,4.0,3.2,0.0,484.0,4833.0,4.0
498000.0,15.0,246.0,1485.0,0.0,2.0,14.0,2.0,1.0,2004.0,183.0,749.8,11.0,2.0,1.0,2.0,3.0,3.2,0.2,293.0,582.4,4.0
875000.0,15.0,59.0,485.0,0.0,4.0,1.0,1.0,1.0,1997.0,103.0,171.8,11.0,2.0,1.0,2.0,2.0,2.6,0.8,98.0,692.2,2.0
980000.0,15.0,110.0,264.0,0.0,6.0,4.0,0.0,0.0,1966.0,139.0,295.0,11.0,2.0,1.0,2.0,4.0,3.6,0.2,111.0,21861.6,2.0
595000.0,15.0,154.0,1505.0,7.0,9.0,19.0,1.0,1.0,2008.2,140.0,184.6,11.0,2.0,0.0,2.0,3.0,3.8,1.0,190.0,2247.6,3.0
2250000.0,15.0,218.0,1493.0,7.0,3.0,19.0,3.0,1.0,2007.0,1607.0,577.0,11.0,2.0,0.0,2.0,4.0,4.4,0.0,351.0,89380.4,5.0
2750000.0,15.0,59.0,528.0,7.0,0.0,19.0,2.0,1.0,2002.6,437.0,326.0,11.0,2.0,0.0,2.0,4.0,4.2,1.0,272.0,539.6,5.0
2750000.0,15.0,59.0,528.0,7.0,0.0,19.0,2.0,1.0,2002.6,436.0,326.0,11.0,2.0,0.0,2.0,4.0,4.2,1.0,272.0,539.6,5.0
26500.0,15.0,37.0,1078.0,7.0,9.0,19.0,1.0,1.0,1937.0,131.0,196.0,11.0,2.0,0.0,2.0,3.0,2.4,0.0,131.0,3290.0,1.0
800000.0,15.0,110.0,451.0,0.0,4.0,2.0,1.0,1.0,1965.0,167.0,193.0,11.0,2.0,1.0,2.0,5.0,3.2,0.0,167.0,2409.4,3.0
500000.0,15.0,218.0,610.0,7.0,5.0,19.0,2.0,1.0,1962.0,2421.0,231.0,11.0,2.0,0.0,2.0,2.0,2.8,0.0,129.0,2687.4,3.0
750000.0,15.0,110.0,745.0,0.0,5.0,14.0,0.0,0.0,1993.0,176.0,132.0,11.0,2.0,0.0,2.0,2.0,2.4,0.0,97.0,139.2,2.0
700000.0,15.0,34.0,235.0,7.0,0.0,19.0,1.0,1.0,2011.0,763.0,253.8,11.0,2.0,0.0,2.0,4.0,4.6,0.6,237.0,1697.0,4.0
2100000.0,15.0,155.0,1276.0,0.0,1.0,0.0,3.0,1.0,2017.6,175.0,342.0,11.0,2.0,1.0,2.0,3.0,3.6,0.2,158.0,11226.2,4.0
888888.0,15.0,110.0,1708.0,0.0,4.0,4.0,0.0,0.0,1956.0,160.0,209.8,11.0,2.0,1.0,2.0,4.0,3.2,1.0,160.0,963.0,2.0
159900.0,15.0,37.0,272.0,7.0,6.0,19.0,0.0,0.0,1937.0,113.0,82.0,11.0,2.0,0.0,2.0,2.0,2.4,0.6,73.0,27443.4,1.0
286300.0,15.0,59.0,1844.0,0.0,5.0,0.0,1.0,1.0,2002.0,105.0,78.0,11.0,2.0,0.0,2.0,2.0,1.8,0.0,86.0,545.6,2.0
319000.0,15.0,110.0,1391.0,0.0,4.0,14.0,1.0,1.0,1961.0,59.0,122.2,11.0,2.0,1.0,2.0,2.0,3.0,0.4,64.0,1002.6,1.0
370000.0,15.0,110.0,344.0,0.0,6.0,0.0,1.0,1.0,1975.0,69.0,149.2,11.0,2.0,1.0,2.0,2.0,2.0,0.0,69.0,1454.8,1.0
85000.0,15.0,246.0,2131.0,10.0,9.0,19.0,0.0,0.0,1975.4,784.0,281.2,11.0,2.0,0.0,2.0,1.8,1.0,0.0,204.6,3080.8,0.0
19000.0,15.0,23.0,2086.0,19.0,4.0,14.0,0.0,0.0,1982.0,210.0,80.4,11.0,2.0,0.0,2.0,2.0,1.2,0.0,35.0,1009.4,1.0
3500000.0,15.0,110.0,264.0,0.0,2.0,3.0,3.0,1.0,2006.0,309.0,366.0,11.0,2.0,1.0,2.0,4.0,4.2,0.6,309.0,44763.4,5.0
179000.0,15.0,218.0,1493.0,0.0,2.0,1.0,0.0,0.0,1980.0,80.0,103.4,11.0,2.0,0.0,2.0,2.0,2.4,0.0,80.0,2312.2,2.0
179000.0,15.0,23.0,2232.0,0.0,7.0,1.0,0.0,0.0,1972.0,101.0,130.0,11.0,2.0,0.0,2.0,3.0,2.8,0.8,100.0,407.0,2.0
595000.0,15.0,155.0,303.0,7.0,2.0,19.0,2.0,1.0,2012.8,158.0,209.0,11.0,2.0,0.0,2.0,3.0,3.4,0.4,131.0,464.2,3.0
595000.0,15.0,155.0,303.0,7.0,2.0,19.0,2.0,1.0,2013.0,179.0,209.0,11.0,2.0,0.0,2.0,3.0,3.4,0.4,131.0,464.2,3.0
595000.0,15.0,155.0,303.0,7.0,2.0,19.0,2.0,1.0,2012.8,169.0,209.0,11.0,2.0,0.0,2.0,3.0,3.4,0.4,131.0,464.2,3.0
360000.0,15.0,154.0,1274.0,0.0,3.0,2.0,1.0,1.0,2007.0,112.0,125.8,11.0,2.0,1.0,2.0,3.0,2.8,0.8,104.0,348.6,2.0
212000.0,15.0,112.0,1665.0,0.0,4.0,0.0,0.0,0.0,2011.0,92.0,98.2,11.0,2.0,0.0,2.0,2.0,2.8,0.0,88.0,356.4,2.0
280000.0,15.0,155.0,1276.0,0.0,4.0,2.0,0.0,0.0,1985.0,108.0,93.8,11.0,2.0,1.0,2.0,3.0,3.6,0.8,118.0,1574.2,2.0
680000.0,15.0,155.0,491.0,0.0,9.0,3.0,2.0,1.0,1992.0,600000.0,172.0,11.0,2.0,1.0,2.0,3.0,1.2,0.0,150.0,145833.0,3.0
420000.0,15.0,154.0,1274.0,0.0,2.0,0.0,1.0,1.0,2012.0,133.0,164.2,11.0,2.0,1.0,2.0,2.0,2.6,0.2,111.0,1354.4,2.0
695000.0,15.0,155.0,491.0,0.0,9.0,3.0,2.0,1.0,1992.0,600000.0,172.0,11.0,2.0,1.0,2.0,3.0,1.2,0.0,150.0,4996.6,3.0
295000.0,15.0,118.0,1141.0,7.0,5.0,19.0,0.0,0.0,2000.8,304.0,191.8,11.0,2.0,0.0,2.0,2.0,3.2,1.2,51.0,1364.0,1.0
2650000.0,15.0,110.0,47.0,0.0,0.0,1.0,3.0,1.0,2022.0,193.0,287.0,11.0,2.0,1.0,2.0,4.0,4.2,0.6,170.0,127.2,4.0
90000.0,15.0,246.0,2097.0,10.0,9.0,19.0,0.0,0.0,1985.0,318.0,265.4,11.0,2.0,0.0,2.0,2.6,2.6,0.4,236.6,3533.4,0.0
89000.0,15.0,230.0,1988.0,10.0,9.0,19.0,0.0,0.0,1953.4,637.0,230.8,11.0,2.0,0.0,2.0,2.2,2.6,0.0,106.8,3205.8,0.0
360000.0,15.0,154.0,1505.0,7.0,5.0,19.0,0.0,0.0,1951.0,120.0,152.8,11.0,2.0,0.0,2.0,4.0,2.8,0.2,110.0,19088.8,2.0
2850000.0,15.0,59.0,528.0,7.0,0.0,19.0,2.0,1.0,2017.6,541.0,326.0,11.0,2.0,0.0,2.0,4.0,3.4,0.4,272.0,2515.4,5.0
2750000.0,15.0,59.0,528.0,7.0,0.0,19.0,2.0,1.0,2002.6,442.0,326.0,11.0,2.0,0.0,2.0,4.0,4.2,1.0,272.0,539.6,5.0
745000.0,15.0,155.0,491.0,0.0,9.0,5.0,2.0,1.0,1999.0,600000.0,165.0,11.0,2.0,1.0,2.0,3.0,1.4,0.0,140.0,69781.6,3.0
390000.0,15.0,110.0,1843.0,0.0,7.0,1.0,0.0,0.0,1951.0,104.0,132.6,11.0,2.0,0.0,2.0,3.0,3.4,0.4,98.0,16238.8,1.0
235000.0,15.0,23.0,1145.0,0.0,5.0,4.0,0.0,0.0,1999.0,105.0,112.8,11.0,2.0,1.0,2.0,3.0,2.8,0.8,95.0,3853.8,2.0
399000.0,15.0,59.0,55.0,0.0,4.0,1.0,1.0,1.0,2006.0,94.0,110.0,11.0,2.0,1.0,2.0,2.0,4.0,1.2,94.0,5786.0,2.0
278000.0,15.0,218.0,1097.0,0.0,6.0,4.0,0.0,0.0,1996.0,120.0,115.8,11.0,2.0,1.0,2.0,3.0,2.6,0.8,110.0,3368.4,2.0
270000.0,15.0,23.0,1145.0,0.0,6.0,5.0,1.0,1.0,1999.0,115.0,110.8,11.0,2.0,1.0,2.0,3.0,2.6,0.2,100.0,1601.8,2.0
590000.0,15.0,110.0,1044.0,17.0,3.0,19.0,1.0,1.0,2023.0,118.0,124.6,11.0,2.0,0.0,2.0,3.4,2.2,0.2,118.0,395.6,1.0
1250000.0,15.0,59.0,485.0,7.0,2.0,19.0,3.0,1.0,2020.0,300.0,196.0,11.0,2.0,0.0,2.0,4.0,3.2,0.2,171.0,3313.8,3.0
178000.0,15.0,246.0,2097.0,0.0,4.0,0.0,0.0,0.0,1997.0,77.0,146.2,11.0,2.0,0.0,2.0,2.0,2.8,0.0,77.0,153.0,2.0
1295000.0,15.0,59.0,528.0,0.0,2.0,18.0,3.0,1.0,2005.0,0.0,276.0,11.0,2.0,1.0,2.0,2.0,4.0,1.0,149.0,267.4,3.0
265000.0,15.0,246.0,1485.0,0.0,5.0,0.0,1.0,1.0,1995.0,131.0,131.0,11.0,2.0,1.0,2.0,2.0,2.6,0.4,151.0,533.2,2.0
249000.0,15.0,154.0,1274.0,0.0,4.0,1.0,0.0,0.0,1967.0,80.0,77.2,11.0,2.0,0.0,2.0,3.0,2.4,0.0,82.0,264.4,1.0
169000.0,15.0,23.0,699.0,0.0,6.0,1.0,0.0,0.0,1950.0,165.0,96.8,11.0,2.0,0.0,2.0,2.0,2.2,0.4,54.0,5537.6,1.0
695000.0,15.0,118.0,1074.0,7.0,2.0,19.0,3.0,1.0,2018.0,625.0,321.0,11.0,2.0,0.0,2.0,4.0,4.0,0.4,280.0,1440.0,4.0
185000.0,15.0,154.0,1505.0,0.0,5.0,0.0,0.0,0.0,1951.0,64.0,68.2,11.0,2.0,0.0,2.0,2.0,1.6,0.2,53.0,725.2,1.0
320000.0,15.0,23.0,699.0,0.0,2.0,0.0,0.0,0.0,1989.0,95.0,119.6,11.0,2.0,1.0,2.0,3.0,2.2,0.0,85.0,360.2,2.0
1725000.0,15.0,155.0,1276.0,0.0,0.0,1.0,3.0,1.0,2019.0,2662.0,262.0,11.0,2.0,1.0,2.0,3.0,3.4,0.2,127.0,1773.4,3.0
550000.0,15.0,110.0,1156.0,0.0,7.0,1.0,0.0,0.0,1924.0,127.0,104.0,11.0,2.0,0.0,2.0,3.0,2.8,0.0,85.0,11342.2,2.0
2250000.0,15.0,110.0,456.0,0.0,1.0,9.0,3.0,1.0,2023.0,172.0,208.0,11.0,2.0,0.0,2.0,3.0,4.4,0.6,172.0,37477.8,4.0
2750000.0,15.0,59.0,528.0,7.0,0.0,19.0,2.0,1.0,2002.6,450.0,326.0,11.0,2.0,0.0,2.0,4.0,4.2,1.0,272.0,539.6,5.0
549500.0,15.0,59.0,528.0,0.0,5.0,14.0,0.0,0.0,1958.0,98.0,158.6,11.0,2.0,0.0,2.0,3.0,1.8,0.0,98.0,701.6,2.0
269000.0,15.0,110.0,140.0,0.0,4.0,2.0,0.0,0.0,2000.0,0.0,58.0,11.0,2.0,1.0,2.0,1.0,2.8,0.8,42.0,962.6,1.0
860000.0,15.0,155.0,491.0,0.0,9.0,4.0,3.0,1.0,2001.2,600000.0,193.0,11.0,2.0,1.0,2.0,4.0,0.8,0.0,170.0,3376.6,3.0
730000.0,15.0,155.0,491.0,0.0,9.0,5.0,2.0,1.0,2013.6,600000.0,165.0,11.0,2.0,1.0,2.0,3.0,1.4,0.0,140.0,10351.6,3.0
938000.0,15.0,110.0,1708.0,0.0,5.0,0.0,0.0,0.0,1937.0,0.0,189.0,11.0,2.0,0.0,2.0,5.0,4.2,0.8,170.0,4527.8,2.0
750000.0,15.0,59.0,528.0,7.0,5.0,19.0,2.0,1.0,1997.0,260.0,316.0,11.0,2.0,0.0,2.0,3.0,4.6,0.0,210.0,3484.6,2.0
1500000.0,15.0,59.0,485.0,7.0,5.0,19.0,3.0,1.0,2002.0,444.0,353.4,11.0,2.0,1.0,2.0,6.0,4.8,0.6,186.0,57529.8,6.0
449000.0,15.0,59.0,485.0,0.0,5.0,9.0,0.0,0.0,1973.0,110.0,233.2,11.0,2.0,1.0,2.0,3.0,2.8,1.4,100.0,6259.4,2.0
220000.0,15.0,110.0,1708.0,19.0,4.0,19.0,0.0,0.0,2000.0,433.0,100.0,11.0,2.0,0.0,2.0,5.4,3.2,0.4,1007.8,2617.6,3.0
195000.0,15.0,23.0,2086.0,0.0,6.0,2.0,0.0,0.0,1957.0,295.0,66.0,11.0,2.0,0.0,2.0,2.0,2.6,0.6,61.0,577.6,1.0
1680000.0,15.0,59.0,55.0,7.0,4.0,19.0,2.0,1.0,1988.0,1920.0,533.2,11.0,2.0,0.0,2.0,5.0,4.2,0.4,224.0,1452.8,3.0
380000.0,15.0,110.0,1391.0,0.0,5.0,0.0,0.0,0.0,1977.0,94.0,144.8,11.0,2.0,0.0,2.0,4.0,3.2,0.6,94.0,3150.0,1.0
240000.0,15.0,23.0,1145.0,0.0,4.0,0.0,0.0,0.0,1951.0,490.0,119.0,11.0,2.0,0.0,2.0,2.0,2.8,2.0,59.0,27324.0,1.0
92500.0,15.0,246.0,2131.0,17.0,3.0,12.0,0.0,0.0,1964.0,70.0,213.8,11.0,2.0,0.0,2.0,2.4,2.2,0.2,428.0,631.4,0.0
1130000.0,15.0,59.0,485.0,0.0,1.0,5.0,2.0,1.0,2023.0,532.0,258.2,11.0,2.0,1.0,2.0,3.0,3.4,0.8,130.0,302.4,3.0
320000.0,15.0,110.0,1353.0,0.0,5.0,2.0,0.0,0.0,1967.0,220.0,67.0,11.0,2.0,0.0,2.0,2.0,2.4,0.0,58.0,6552.2,1.0
130000.0,15.0,23.0,2086.0,0.0,4.0,12.0,0.0,0.0,1957.0,295.0,76.0,11.0,2.0,0.0,2.0,0.0,3.2,0.0,37.0,3790.6,1.0
3540000.0,15.0,59.0,528.0,7.0,0.0,19.0,2.0,1.0,1996.6,572.0,464.0,11.0,2.0,0.0,2.0,4.0,5.4,0.6,381.0,723474.8,5.0
77500.0,15.0,10.0,91.0,7.0,6.0,19.0,0.0,0.0,1951.0,63.0,139.2,11.0,2.0,0.0,2.0,1.0,2.4,0.0,63.0,2802.6,1.0
1500000.0,15.0,218.0,1789.0,7.0,5.0,19.0,3.0,1.0,1964.0,1970.0,801.8,11.0,2.0,0.0,2.0,6.0,2.4,0.0,295.0,14155.6,5.0
149500.0,15.0,218.0,106.0,0.0,4.0,1.0,0.0,0.0,1989.0,58.0,69.0,11.0,2.0,0.0,2.0,1.0,1.8,0.2,58.0,1286.2,1.0
129000.0,15.0,110.0,1156.0,0.0,5.0,14.0,0.0,0.0,1950.0,120.0,27.0,11.0,2.0,0.0,2.0,0.0,2.8,0.0,26.0,867.0,1.0
250000.0,15.0,218.0,106.0,0.0,5.0,2.0,0.0,0.0,2010.0,88.0,126.0,11.0,2.0,1.0,2.0,2.0,2.0,0.4,76.0,857.0,2.0
198000.0,15.0,219.0,1799.0,7.0,7.0,19.0,0.0,0.0,1964.0,183.0,120.4,11.0,2.0,0.0,2.0,3.0,2.6,0.6,183.0,1578.2,2.0
139000.0,15.0,155.0,1276.0,20.0,9.0,12.0,0.0,0.0,1981.0,114.0,114.0,11.0,2.0,0.0,2.0,2.2,2.8,0.2,75.4,546.0,2.0
96500.0,15.0,218.0,106.0,5.0,9.0,12.0,1.0,1.0,1994.0,31.0,129.8,11.0,2.0,0.0,2.0,2.0,1.0,0.0,31.0,7421.4,0.8
1750000.0,15.0,110.0,1156.0,1.0,7.0,19.0,0.0,0.0,1950.0,155.0,302.2,11.0,2.0,0.0,2.0,8.0,4.0,0.2,311.0,170223.6,5.0
233000.0,15.0,59.0,55.0,10.0,9.0,19.0,0.0,0.0,1997.2,712.0,86.6,11.0,2.0,0.0,2.0,4.0,2.2,0.8,92.6,347.8,2.0
60000.0,15.0,112.0,1665.0,17.0,4.0,12.0,0.0,0.0,1976.0,32.0,240.4,11.0,2.0,0.0,2.0,4.6,1.4,0.0,32.0,1565.0,0.4
205000.0,15.0,218.0,1097.0,0.0,5.0,2.0,0.0,0.0,1972.0,75.0,88.6,11.0,2.0,0.0,2.0,2.0,2.2,0.4,77.0,778.8,1.0
1200000.0,15.0,218.0,1866.0,7.0,6.0,19.0,2.0,1.0,2001.0,3800.0,383.0,11.0,2.0,0.0,2.0,4.0,4.8,0.0,278.0,27151.6,5.0
195000.0,15.0,112.0,1665.0,0.0,5.0,0.0,0.0,0.0,1994.0,77.0,77.4,11.0,2.0,0.0,2.0,2.0,1.6,0.0,77.0,1396.0,1.0
260000.0,15.0,110.0,1708.0,0.0,6.0,3.0,0.0,0.0,2005.0,42.0,58.0,11.0,2.0,0.0,2.0,2.0,2.0,0.2,40.0,10493.6,2.0
205000.0,15.0,218.0,106.0,0.0,4.0,7.0,0.0,0.0,1999.0,79.0,88.2,11.0,2.0,1.0,2.0,2.0,2.2,0.0,79.0,284.0,1.0
240000.0,15.0,23.0,1145.0,0.0,6.0,1.0,0.0,0.0,1951.0,490.0,119.0,11.0,2.0,0.0,2.0,2.0,2.8,2.0,58.0,27324.0,1.0
415000.0,15.0,154.0,1274.0,0.0,4.0,7.0,1.0,1.0,2007.0,230.0,249.0,11.0,2.0,1.0,2.0,3.0,3.2,0.6,96.0,369.2,2.0
295000.0,15.0,110.0,1353.0,0.0,5.0,14.0,0.0,0.0,1967.0,220.0,67.0,11.0,2.0,0.0,2.0,1.0,2.6,0.4,52.0,164.4,1.0
130000.0,15.0,23.0,2086.0,0.0,5.0,12.0,0.0,0.0,1957.0,295.0,76.0,11.0,2.0,0.0,2.0,0.0,3.2,0.0,37.0,3790.6,1.0
55000.0,15.0,230.0,449.0,20.0,9.0,19.0,0.0,0.0,2006.0,1325.0,68.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,59.0,2386.0,0.0
20000.0,15.0,230.0,0.0,10.0,9.0,19.0,0.0,0.0,1989.8,2500.0,1980.8,11.0,2.0,0.0,2.0,0.2,0.0,0.0,3614.0,2258.6,0.0
75000.0,15.0,23.0,699.0,17.0,4.0,19.0,0.0,0.0,1994.0,71.0,125.4,11.0,2.0,0.0,2.0,2.8,2.2,0.2,101.4,1426.0,2.0
158500.0,15.0,218.0,1097.0,0.0,4.0,14.0,0.0,0.0,1983.0,629.0,196.2,11.0,2.0,1.0,2.0,2.0,1.8,0.2,65.0,903.8,1.0
359000.0,15.0,110.0,1391.0,0.0,6.0,1.0,0.0,0.0,1937.0,77.0,146.4,11.0,2.0,0.0,2.0,2.0,2.6,0.2,71.0,11028.0,1.0
1500000.0,15.0,110.0,1671.0,0.0,4.0,1.0,0.0,0.0,1950.0,266.0,310.8,11.0,2.0,1.0,2.0,3.0,3.6,0.4,200.0,10402.2,3.0
279900.0,15.0,110.0,451.0,0.0,5.0,12.0,0.0,0.0,1937.0,70.0,70.0,11.0,2.0,0.0,2.0,2.0,1.6,0.0,53.0,172.0,1.0
420000.0,15.0,154.0,1505.0,0.0,4.0,14.0,3.0,1.0,2003.0,110.0,129.0,11.0,2.0,1.0,2.0,3.0,2.6,0.6,99.0,9642.6,2.0
625000.0,15.0,59.0,528.0,0.0,3.0,14.0,2.0,1.0,2003.0,0.0,175.0,11.0,2.0,1.0,2.0,2.0,3.2,0.2,97.0,5762.0,1.0
190000.0,15.0,110.0,745.0,0.0,4.0,12.0,0.0,0.0,1937.0,32.0,32.0,11.0,2.0,0.0,2.0,1.0,1.4,0.4,32.0,190.4,2.0
865000.0,15.0,110.0,264.0,0.0,0.0,5.0,1.0,1.0,1982.8,128.0,111.0,11.0,2.0,1.0,2.0,2.0,3.4,0.6,79.0,777.8,2.0
325000.0,15.0,110.0,1353.0,0.0,5.0,0.0,0.0,0.0,1967.0,220.0,67.0,11.0,2.0,0.0,2.0,2.0,3.2,0.0,58.0,1703.8,1.0
375000.0,15.0,118.0,708.0,0.0,5.0,0.0,0.0,0.0,1976.0,110.0,110.8,11.0,2.0,0.0,2.0,2.0,2.6,0.4,85.0,2495.4,2.0
269000.0,15.0,154.0,1486.0,0.0,5.0,5.0,1.0,1.0,1979.0,95.0,136.8,11.0,2.0,1.0,2.0,3.0,1.8,0.4,81.0,93.0,2.0
185000.0,15.0,218.0,106.0,0.0,5.0,1.0,0.0,0.0,1991.0,191.0,106.0,11.0,2.0,1.0,2.0,2.0,2.8,0.0,67.0,1600.8,1.0
217500.0,15.0,112.0,758.0,7.0,4.0,19.0,0.0,0.0,1945.0,67.0,110.0,11.0,2.0,0.0,2.0,3.0,2.4,0.0,77.0,373.0,2.0
180000.0,15.0,34.0,235.0,0.0,5.0,0.0,0.0,0.0,2006.0,96.0,137.4,11.0,2.0,1.0,2.0,2.0,1.8,0.6,96.0,4492.0,1.0
1335000.0,15.0,218.0,1493.0,10.0,9.0,19.0,0.0,0.0,2001.6,5581.0,3001.0,11.0,2.0,0.0,2.0,4.8,3.6,0.0,5581.0,4617.8,0.0
700000.0,15.0,110.0,140.0,13.0,4.0,0.0,2.0,1.0,2004.0,0.0,133.0,11.0,2.0,1.0,2.0,0.0,2.2,0.0,99.0,379.0,2.0
630000.0,15.0,59.0,1844.0,7.0,6.0,19.0,3.0,1.0,1966.0,300.0,169.6,11.0,2.0,0.0,2.0,5.0,4.2,0.6,205.0,274.6,4.0
195000.0,15.0,23.0,2086.0,0.0,4.0,1.0,0.0,0.0,1957.0,295.0,66.0,11.0,2.0,0.0,2.0,2.0,2.6,0.6,61.0,577.6,1.0
325000.0,15.0,154.0,1505.0,0.0,4.0,4.0,0.0,0.0,2001.0,216.0,164.4,11.0,2.0,1.0,2.0,3.0,3.8,0.6,114.0,541.0,2.0
129000.0,15.0,110.0,233.0,17.0,7.0,14.0,0.0,0.0,1951.0,20.0,56.4,11.0,2.0,0.0,2.0,2.8,2.6,0.2,20.0,764.0,1.0
840000.0,15.0,59.0,1844.0,7.0,1.0,19.0,1.0,1.0,2002.0,300.0,335.0,11.0,2.0,0.0,2.0,3.0,3.2,0.4,125.0,3153.0,3.0
315000.0,15.0,110.0,1353.0,0.0,5.0,14.0,0.0,0.0,1967.0,220.0,67.0,11.0,2.0,0.0,2.0,2.0,2.6,0.0,58.0,3806.2,1.0
225000.0,15.0,110.0,1353.0,0.0,5.0,12.0,0.0,0.0,1967.0,220.0,85.0,11.0,2.0,0.0,2.0,1.0,2.8,1.0,47.0,2281.4,1.0
230000.0,15.0,10.0,91.0,0.0,3.0,0.0,2.0,1.0,2007.0,122.0,161.0,11.0,2.0,1.0,2.0,3.0,3.0,0.0,122.0,1024.2,2.0
170000.0,15.0,218.0,35.0,0.0,5.0,0.0,0.0,0.0,1980.0,90.0,78.4,11.0,2.0,0.0,2.0,2.0,1.8,0.2,90.0,1090.8,1.0
280000.0,15.0,154.0,1274.0,0.0,6.0,14.0,0.0,0.0,1986.0,95.0,76.6,11.0,2.0,1.0,2.0,3.0,2.8,0.8,95.0,1574.2,2.0
225000.0,15.0,23.0,2086.0,0.0,5.0,1.0,0.0,0.0,1956.0,71.0,114.2,11.0,2.0,0.0,2.0,2.0,2.2,0.4,55.0,996.6,1.0
